area_sqft,bhk,location,price,price_unit,property_type,scraped_at,title,url
1190,3,Pune,1.48,Cr,Apartment,2026-02-19T17:11:50.989703,"3 BHK  1190 Sq-ft  Flat  For SaleTathawade, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1190-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune&id=4d423833323934333031
1078,2,Chennai,72.0,Lac,Apartment,2026-02-19T17:11:51.896434,"2 BHK Flat  For Sale in Akshith Apartment,Valasaravakkam, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1278-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423832393136323631
1060,3,Pune,1.32,Cr,Apartment,2026-02-19T17:11:54.117659,"3 BHK  1060 Sq-ft  Flat  For SaleMarunji, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1060-Sq-ft-Multistorey-Apartment-FOR-Sale-Marunji-in-Pune&id=4d423833303439393631
1300,3,Hyderabad,45.0,Lac,Apartment,2026-02-19T17:11:55.720996,"1670 Sq-ft  3 BHK Flat  For Sale inSiddipet, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1670-Sq-ft-Multistorey-Apartment-FOR-Sale-Siddipet-in-Hyderabad&id=4d423735373733303135
1864,3,Chennai,1.70,Cr,Apartment,2026-02-19T17:11:56.803991,"3 BHK Flat For Sale inCasagrand UtopiaManapakkam, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1864-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423832393034383435
1711,3,Hyderabad,1.25,Cr,Apartment,2026-02-19T17:11:58.355365,"3 BHK Flat For Sale inDoctors Colony Saroornagar, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1711-Sq-ft-Multistorey-Apartment-FOR-Sale-Doctors-Colony-Saroornagar-in-Hyderabad&id=4d423731393433393433
1150,2,Pune,1.40,Cr,Apartment,2026-02-19T17:11:59.403844,"2 BHK Flat For Sale inGanga NebulaViman Nagar Central, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Viman-Nagar-in-Pune&id=4d423833343435353531
917,2,Chennai,82.0,Lac,Apartment,2026-02-19T17:12:01.139116,"2 BHK Builder Floor For Sale inVelachery, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-917-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Velachery-in-Chennai&id=4d423639373731333533
1536,3,Hyderabad,1.10,Cr,Apartment,2026-02-19T17:12:02.555507,"3 BHK Flat  For Sale in Aparna Kanopy Yellow Bells,Gundlapochampally, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1536-Sq-ft-Multistorey-Apartment-FOR-Sale-Gundlapochampally-in-Hyderabad&id=4d423731343436333539
2000,3,Chennai,1.80,Cr,Apartment,2026-02-19T17:12:04.568806,"3 BHK Villa For Sale inKolathur, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Villa-FOR-Sale-Kolathur-in-Chennai&id=4d423832303335383039
2500,3,Pune,5.50,Cr,Apartment,2026-02-19T17:12:04.953105,3 BHK Residential House  - 2500 Sq-ft,https://www.magicbricks.com/propertyDetails/3-BHK-2500-Sq-ft-Residential-House-FOR-Sale-Wanowrie-in-Pune&id=4d423833333434393233
1800,2,Hyderabad,1.80,Cr,Apartment,2026-02-19T17:12:06.620574,"2 BHK Owner Residential House  For SaleVanasthalipuram, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-150-Sq-yrd-Residential-House-FOR-Sale-Vanasthalipuram-in-Hyderabad&id=4d423731343436333033
1646,3,Chennai,1.30,Cr,Apartment,2026-02-19T17:12:09.116595,"3 BHK Flat For Sale inOlympia OpalineNavalur, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1646-Sq-ft-Multistorey-Apartment-FOR-Sale-Navalur-in-Chennai&id=4d423832353739343837
1400,3,Pune,1.10,Cr,Apartment,2026-02-19T17:12:12.127290,"3 BHK  1400 Sq-ft  Flat  For SaleNIBM Road, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423833323335353335
1350,2,Chennai,1.75,Cr,Apartment,2026-02-19T17:12:12.720772,"2 BHK Flat  For Sale in Regency Residency Regalia,Adyar, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Adyar-in-Chennai&id=4d423832383731313133
2469,3,Hyderabad,1.13,Cr,Apartment,2026-02-19T17:12:13.029878,"3 BHK  For Sale inIndresham, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2469-Sq-ft-Villa-FOR-Sale-Indresham-in-Hyderabad&id=4d423636363336303339
612,2,Pune,64.5,Lac,Apartment,2026-02-19T17:12:15.769744,"2 BHK  650 Sq-ft  Flat  For SaleHinjewadi, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423831363530393833
1000,3,Hyderabad,78.0,Lac,Apartment,2026-02-19T17:12:17.441421,"1250 Sq-ft  3 BHK Flat  For Sale inMehdipatnam, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Mehdipatnam-in-Hyderabad&id=4d423738353832383239
1205,2,Chennai,1.15,Cr,Apartment,2026-02-19T17:12:17.714445,"2 BHK Flat  For Sale in DAC Manapark,Manapakkam, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1405-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423830363634333031
2125,3,Hyderabad,1.59,Cr,Apartment,2026-02-19T17:12:20.786185,"3 BHK  For Sale inPatancheru, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-3285-Sq-ft-Villa-FOR-Sale-Patancheru-in-Hyderabad&id=4d423636363331343639
758,2,Chennai,1.25,Cr,Apartment,2026-02-19T17:12:21.662046,"958 Sq-ft  2 BHK Flat  For Sale inKumaran Colony Vadapalani, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-958-Sq-ft-Multistorey-Apartment-FOR-Sale-Kumaran-Colony-Vadapalani-in-Chennai&id=4d423831333639383733
1393,3,Pune,1.88,Cr,Apartment,2026-02-19T17:12:22.112081,"3 BHK  1700 Sq-ft  Flat  For SaleKharadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423738383733343031
1168,3,Hyderabad,1.85,Cr,Apartment,2026-02-19T17:12:24.746462,"3 BHK Flat  For Sale in Alekhya Bamboo Grove,Hafeezpet, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1665-Sq-ft-Multistorey-Apartment-FOR-Sale-Hafeezpet-in-Hyderabad&id=4d423831353734363839
1130,3,Chennai,75.0,Lac,Apartment,2026-02-19T17:12:26.012212,"3 BHK Flat  For Sale in BSCPL Bollineni ZION,OMR, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1130-Sq-ft-Multistorey-Apartment-FOR-Sale-OMR-in-Chennai&id=4d423831373936323033
850,2,Pune,78.0,Lac,Apartment,2026-02-19T17:12:26.918552,"2 BHK  1105 Sq-ft  Flat  For SaleHinjewadi, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1105-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423739353537343633
2049,3,Hyderabad,2.05,Cr,Apartment,2026-02-19T17:12:27.724757,"3 BHK Flat  For Sale in The Prestige City,Rajendranagar Mandal, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2049-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Hyderabad&id=4d423831323532313031
1247,2,Chennai,1.65,Cr,Apartment,2026-02-19T17:12:30.108112,"1247 Sq-ft  2 BHK Flat  For Sale inKotturpuram, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1247-Sq-ft-Multistorey-Apartment-FOR-Sale-Kotturpuram-in-Chennai&id=4d423832363033393735
1500,3,Pune,1.60,Cr,Apartment,2026-02-19T17:12:31.261114,"3 BHK Flat For Sale inGoel Ganga SerioKharadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423738313633313939
1200,3,Hyderabad,99.0,Lac,Apartment,2026-02-19T17:12:31.300334,"3 BHK  For Sale in SLN Signature,Kompally, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Villa-FOR-Sale-Kompally-in-Hyderabad&id=4d423830393637323739
1989,3,Hyderabad,1.42,Cr,Apartment,2026-02-19T17:12:36.229348,"3 BHK  For Sale in Siddharths Vihaan,Gagillapur, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1989-Sq-ft-Villa-FOR-Sale-Gagillapur-in-Hyderabad&id=4d423831343430333837
810,2,Pune,1.10,Cr,Apartment,2026-02-19T17:12:36.270282,"2 BHK  1100 Sq-ft  Flat  For SaleSinhgad Road, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Sinhgad-Road-in-Pune&id=4d423832363539373431
1000,3,Chennai,1.60,Cr,Apartment,2026-02-19T17:12:36.356473,"3 BHK Flat  For Sale in Doshi Risington,Karapakkam, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1564-Sq-ft-Multistorey-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423831333939363139
1153,2,Hyderabad,55.0,Lac,Apartment,2026-02-19T17:12:40.496037,"2 BHK Flat  For Sale in Akshaya Residency,Adibatla, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-1153-Sq-ft-Multistorey-Apartment-FOR-Sale-Adibatla-in-Hyderabad&id=4d423831323338373535
740,2,Chennai,47.0,Lac,Apartment,2026-02-19T17:12:41.996305,"2 BHK Flat For Sale inGreen CourtMangadu, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-740-Sq-ft-Multistorey-Apartment-FOR-Sale-Mangadu-in-Chennai&id=4d423737373438323335
1215,3,Pune,1.14,Cr,Apartment,2026-02-19T17:12:42.277948,"3 BHK  1660 Sq-ft  Flat  For SaleHinjewadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1660-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423831323533313739
850,2,Pune,1.05,Cr,Apartment,2026-02-19T17:12:44.845390,"2 BHK  1105 Sq-ft  Flat  For Sale inHinjewadi, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1105-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423833343235373139
550,2,Chennai,1.01,Cr,Apartment,2026-02-19T17:12:45.625092,"2 BHK Flat For Sale inNova MeridianMogappair West Ambattur Industrial Estate, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Mogappair-West-Ambattur-Industrial-Estate-in-Chennai&id=4d423632363438353135
1550,3,Hyderabad,1.80,Cr,Apartment,2026-02-19T17:12:47.033306,"3 BHK Flat  For Sale in Cybercity Marina Skies,Moosapet, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Moosapet-in-Hyderabad&id=4d423832363136353737
1350,3,Pune,1.45,Cr,Apartment,2026-02-19T17:12:49.333526,"3 BHK Flat For Sale inLodha Bella VitaNIBM Road, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423832343734333939
1532,3,Chennai,88.0,Lac,Apartment,2026-02-19T17:12:50.557162,"3 BHK Flat  For Sale in Sbioa Unity Enclave,Mambakkam Sriperumbudur, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1532-Sq-ft-Multistorey-Apartment-FOR-Sale-Mambakkam-Sriperumbudur-in-Chennai&id=4d423739383139323333
1353,3,Hyderabad,1.03,Cr,Apartment,2026-02-19T17:12:52.734598,"1353 Sq-ft  3 BHK Flat  For Sale inBachupally, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1353-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423734383230323831
815,2,Chennai,48.0,Lac,Apartment,2026-02-19T17:12:54.511788,"2 BHK Builder Floor For Sale inKolathur, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-815-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kolathur-in-Chennai&id=4d423334383938383333
980,2,Pune,1.80,Cr,Apartment,2026-02-19T17:12:55.128678,"2 BHK  1100 Sq-ft  Flat  For SaleKoregaon Park, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Koregaon-Park-in-Pune&id=4d423739303230383637
1198,3,Hyderabad,1.50,Cr,Apartment,2026-02-19T17:12:56.404520,"3 BHK Flat  For Sale in Mantri Celestia,Gachibowli, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1198-Sq-ft-Multistorey-Apartment-FOR-Sale-Gachibowli-in-Hyderabad&id=4d423737353033383633
1036,2,Pune,95.0,Lac,Apartment,2026-02-19T17:13:00.142755,"2 BHK Flat For Sale inKolte Patil Life RepublicHinjewadi, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1036-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423833343131333033
1500,3,Chennai,1.44,Cr,Villa,2026-02-19T17:13:01.055862,"3 BHK Owner Residential House  For SaleTiruvottiyur, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Tiruvottiyur-in-Chennai&id=4d423831303639383233
1850,3,Hyderabad,1.64,Cr,Apartment,2026-02-19T17:13:04.042596,"3 BHK  2045 Sq-ft  Flat  For SaleTellapur, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2045-Sq-ft-Multistorey-Apartment-FOR-Sale-Tellapur-in-Hyderabad&id=4d423832323639353931
1375,3,Chennai,3.75,Cr,Apartment,2026-02-19T17:13:04.284958,"3 BHK Flat For Sale inNandanam, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1375-Sq-ft-Multistorey-Apartment-FOR-Sale-Nandanam-in-Chennai&id=4d423736303030333135
1600,3,Pune,2.22,Cr,Apartment,2026-02-19T17:13:04.402375,"3 BHK  1500 Sq-ft  Flat  For SaleNIBM Road, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423832333632313333
783,2,Chennai,68.0,Lac,Apartment,2026-02-19T17:13:08.709181,"2 BHK Flat For Sale inUrban Tree SuperbUrapakkam, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-783-Sq-ft-Multistorey-Apartment-FOR-Sale-Urapakkam-in-Chennai&id=4d423831333737303133
1290,2,Hyderabad,1.69,Cr,Apartment,2026-02-19T17:13:08.847982,"2 BHK  1290 Sq-ft  Flat  For SaleKondapur, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-1290-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423831333331353335
1650,3,Pune,2.20,Cr,Apartment,2026-02-19T17:13:09.020412,"3 BHK Flat For Sale inKunal The CanaryBalewadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423833333534383131
1120,2,Chennai,1.30,Cr,Apartment,2026-02-19T17:13:11.859229,"1120 Sq-ft  2 BHK Flat  For Sale inKodambakkam, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1120-Sq-ft-Multistorey-Apartment-FOR-Sale-Kodambakkam-in-Chennai&id=4d423537353432313339
743,2,Pune,84.0,Lac,Apartment,2026-02-19T17:13:13.456959,"2 BHK  950 Sq-ft  Flat  For SaleNIBM Road, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423832363139323735
900,2,Hyderabad,65.0,Lac,Apartment,2026-02-19T17:13:14.477927,"2 BHK Flat  For Sale in Vasavi Suchir Urban,Bachupally, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423832363235373333
391,2,Chennai,60.0,Lac,Apartment,2026-02-19T17:13:15.491151,"2 BHK Builder Floor For Sale inKeelkattalai, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-834-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423537373730363739
800,2,Pune,98.0,Lac,Apartment,2026-02-19T17:13:16.102531,"2 BHK  900 Sq-ft  Flat  For SaleHadapsar, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Hadapsar-in-Pune&id=4d423833343037393939
1856,3,Hyderabad,1.85,Cr,Apartment,2026-02-19T17:13:18.830818,"3 BHK  2475 Sq-ft  Flat  For Sale inRaghavendra Colony, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2475-Sq-ft-Multistorey-Apartment-FOR-Sale-Raghavendra-Colony-in-Hyderabad&id=4d423833333432323135
1657,3,Chennai,59.0,Lac,Multistorey Apartment,2026-02-19T17:13:20.294993,"3 BHK Flat For Sale inShanmuga Nagar Pozhichalur, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1657-Sq-ft-Multistorey-Apartment-FOR-Sale-Shanmuga-Nagar-Pozhichalur-in-Chennai&id=4d423637373937303837
2010,3,Hyderabad,2.36,Cr,Apartment,2026-02-19T17:13:22.656507,"3 BHK  2010 Sq-ft  Flat  For SaleNanakram Guda, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2010-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanakram-Guda-in-Hyderabad&id=4d423833333732353931
780,2,Chennai,27.8,Lac,Apartment,2026-02-19T17:13:23.104419,"2 BHK Flat For Sale inPerumal Nagar Old Pallavaram, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-780-Sq-ft-Multistorey-Apartment-FOR-Sale-Perumal-Nagar-Old-Pallavaram-in-Chennai&id=4d423637373936393535
1520,3,Pune,1.45,Cr,Apartment,2026-02-19T17:13:24.951202,"3 BHK  1520 Sq-ft  Flat  For SaleKharadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1520-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423832393738373637
1000,2,Chennai,55.0,Lac,Apartment,2026-02-19T17:13:26.629582,"2 BHK Owner Residential House  For SaleKundrathur, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Residential-House-FOR-Sale-Kundrathur-in-Chennai&id=4d423739313931303433
1763,3,Hyderabad,93.9,Lac,Apartment,2026-02-19T17:13:27.829458,"3 BHK Flat For Sale inEeshanyas MiliariumKollur, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1763-Sq-ft-Multistorey-Apartment-FOR-Sale-Kollur-in-Hyderabad&id=4d423830313038323335
200,2,Chennai,31.0,Lac,Apartment,2026-02-19T17:13:30.350261,"2 BHK Owner Residential House  For SaleThiruninravur, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Residential-House-FOR-Sale-Thiruninravur-in-Chennai&id=4d423730303830373537
1295,2,Hyderabad,94.0,Lac,Apartment,2026-02-19T17:13:31.203854,"2 BHK  1295 Sq-ft  Flat  For SaleTellapur, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-1295-Sq-ft-Multistorey-Apartment-FOR-Sale-Tellapur-in-Hyderabad&id=4d423832333235343937
1276,3,Pune,2.32,Cr,Apartment,2026-02-19T17:13:31.596071,"3 BHK  1722 Sq-ft  Flat  For SaleBaner, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1722-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423832303235313935
1004,2,Chennai,65.0,Lac,Apartment,2026-02-19T17:13:33.300489,"2 BHK Flat For Sale inAkshaya OrlandoKelambakkam, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1004-Sq-ft-Multistorey-Apartment-FOR-Sale-Kelambakkam-in-Chennai&id=4d423735313930393235
1200,3,Pune,1.60,Cr,Apartment,2026-02-19T17:13:34.863898,"3 BHK  1650 Sq-ft  Flat  For SaleNIBM Road, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423830383932353039
2420,3,Hyderabad,2.68,Cr,Apartment,2026-02-19T17:13:35.130530,"3 BHK Flat For Sale inWestern SpringsPuppalaguda, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2420-Sq-ft-Multistorey-Apartment-FOR-Sale-Puppalaguda-in-Hyderabad&id=4d423739323237353139
1305,3,Hyderabad,60.0,Lac,Apartment,2026-02-19T17:13:37.673796,"3 BHK Builder Floor For Sale inSangareddy, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1305-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sangareddy-in-Hyderabad&id=4d423832363339303431
950,2,Chennai,42.0,Lac,Apartment,2026-02-19T17:13:38.758937,"2 BHK Flat  For Sale in Gem Park,OMR, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-OMR-in-Chennai&id=4d423833343633303937
1013,3,Pune,90.0,Lac,Apartment,2026-02-19T17:13:39.740804,"3 BHK  1368 Sq-ft  Flat  For Sale inKiwale, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1368-Sq-ft-Multistorey-Apartment-FOR-Sale-Kiwale-in-Pune&id=4d423832363230303231
2155,3,Hyderabad,1.40,Cr,Apartment,2026-02-19T17:13:41.599386,"3 BHK Flat  For Sale in AR Homes Rise,Kollur, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-2155-Sq-ft-Multistorey-Apartment-FOR-Sale-Kollur-in-Hyderabad&id=4d423831323432383733
1125,3,Chennai,3.0,Cr,Apartment,2026-02-19T17:13:43.245167,"1450 Sq-ft  3 BHK Flat  For Sale inHarrington Road, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Harrington-Road-in-Chennai&id=4d423832333233393533
1550,3,Pune,1.95,Cr,Apartment,2026-02-19T17:13:44.072769,"3 BHK Flat For Sale inDuville Riverdale ResidencesKharadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423833323232393437
1783,3,Hyderabad,2.20,Cr,Apartment,2026-02-19T17:13:45.141137,"3 BHK  For Sale in Mantoor Nandan Serenity,Velimela, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-1783-Sq-ft-Villa-FOR-Sale-Velimela-in-Hyderabad&id=4d423831383638383037
900,2,Pune,99.6,Lac,Apartment,2026-02-19T17:13:47.981508,"2 BHK  1200 Sq-ft  Flat  For SaleNIBM Road, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Road-in-Pune&id=4d423738383635383339
845,2,Hyderabad,82.0,Lac,Apartment,2026-02-19T17:13:49.025003,"2 BHK Flat  For Sale in Syamantaka Emerald Heights,Bachupally, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-1145-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423831323939333331
1460,3,Chennai,1.20,Cr,Apartment,2026-02-19T17:13:49.157734,"3 BHK Flat  For Sale in Serene Acres,Thoraipakkam, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Thoraipakkam-in-Chennai&id=4d423530303835323538
851,2,Hyderabad,39.9,Lac,Apartment,2026-02-19T17:13:53.654660,"951 Sq-ft  2 BHK Flat  For Sale inAmberpet, Hyderabad",https://www.magicbricks.com/propertyDetails/2-BHK-951-Sq-ft-Multistorey-Apartment-FOR-Sale-Amberpet-in-Hyderabad&id=4d423831323736373531
620,2,Chennai,35.0,Lac,Apartment,2026-02-19T17:13:53.844897,"2 BHK Flat  For Sale in Isha Anandham,Perungalathur, Chennai",https://www.magicbricks.com/propertyDetails/2-BHK-620-Sq-ft-Multistorey-Apartment-FOR-Sale-Perungalathur-in-Chennai&id=4d423832383035363339
1098,2,Pune,1.20,Cr,Apartment,2026-02-19T17:13:55.125897,"2 BHK  1515 Sq-ft  Flat  For SaleKondhwa Budruk, Pune",https://www.magicbricks.com/propertyDetails/2-BHK-1515-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondhwa-Budruk-in-Pune&id=4d423832353930383233
3610,3,Hyderabad,4.20,Cr,Apartment,2026-02-19T17:13:58.199079,"3 BHK  For Sale inKachavani Singaram, Hyderabad",https://www.magicbricks.com/propertyDetails/3-BHK-452-Sq-yrd-Villa-FOR-Sale-Kachavani-Singaram-in-Hyderabad&id=4d423831333332313931
1300,3,Pune,2.21,Cr,Apartment,2026-02-19T17:13:59.042883,"3 BHK  1500 Sq-ft  Flat  For SaleKharadi, Pune",https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423831323731373731
1470,3,Chennai,1.46,Cr,Apartment,2026-02-19T17:13:59.948010,"3 BHK Flat  For Sale in Casagrand Tudor,Mogappair, Chennai",https://www.magicbricks.com/propertyDetails/3-BHK-1470-Sq-ft-Multistorey-Apartment-FOR-Sale-Mogappair-in-Chennai&id=4d423831383732353631
